Dataset,Sample_ID,Dataset_type,Date,Latitude,Longitude,Depth,Filter_fraction,SAR11,Growth_measure,Copiotrophs,Phototrophs,Estimate,Temperature,Phosphate,Nitrate,Ammonium,Chlorophyll,DOC,DIC,POC,Nitrite,Nitrate_Nitrite,Salinity,Oxygen,pH,Nitrogen_dioxide,Silicate,Day_lenght,Insolation,Chlorophyll_bis,SAR11_RA,CN1_RA
SPOT,5.2013.5m_SPOT,time,5/22/13,33.55,-118.4,5,FL,yes,WMGR,yes,yes,,17.8021,0.205472,0.151567398,,0.4447,,,10.417104,,,33.5591,5.5627,,,,,,0.34579,0.483580909,0.697427586
SPOT,6.2013.5m_SPOT,time,6/19/13,33.55,-118.4,5,FL,yes,WMGR,yes,yes,,18.6393,0.175988,0.856418,,0.32601,,,3.2765968,,,33.61,5.50427,,,,,,0.32864,0.579624789,0.710552499
SPOT,7.2013.5m_SPOT,time,7/18/13,33.55,-118.4,5,FL,yes,WMGR,yes,yes,,19.8243,0.159347,,,0.23447,,,6.2558045,,,33.6238,5.34574,,,,,,0.28346,0.56649512,0.668408103
SPOT,8.2013.5m_SPOT,time,8/14/13,33.55,-118.4,5,FL,yes,WMGR,yes,yes,,18.298,0.199649,,,0.2652,,,4.9886007,,,33.5795,5.58728,,,,,,0.27662,0.492515028,0.675240382
SPOT,9.2013.5m_SPOT,time,9/18/13,33.55,-118.4,5,FL,yes,WMGR,yes,yes,,18.7195,0.190898,0.112866935,,0.31346,,,2.4531872,,,33.4983,5.72964,,,,,,0.35724,0.597218215,0.759577084
SPOT,10.2013.5m_SPOT,time,10/15/13,33.55,-118.4,5,FL,yes,WMGR,yes,yes,,18.6248,0.177747,0.05011596,,,,,4.671314,,,33.5992,5.51859,,,,,,0.24067,0.646634484,0.787697622
SPOT,11.2013.5m_SPOT,time,11/13/13,33.55,-118.4,5,FL,yes,WMGR,yes,yes,,17.4031,0.189374,0.035379,,,,,3.6731987,,,33.5808,5.53313,,,,,,,0.612927318,0.712243397
SPOT,12.2013.5m_SPOT,time,12/23/13,33.55,-118.4,5,FL,yes,WMGR,yes,yes,,,0.213953,0.081504214,,,,,1.7749363,,,,,,,,,,,0.666952893,0.733710271
SPOT,2.2009.150m_SPOT,time,2/18/09,33.55,-118.4,150,FL,yes,WMGR,yes,yes,,9.61867,,,,,,,,,,34.07657,1.12441,,,,,,,0.353580871,0.365116874
SPOT,3.2009.150m_SPOT,time,3/11/09,33.55,-118.4,150,FL,yes,WMGR,yes,yes,,9.4145,,,,,,,,,,34.07177,1.40535,,,,,,,0.337275008,0.348242498
SPOT,4.2009.150m_SPOT,time,4/23/09,33.55,-118.4,150,FL,yes,WMGR,yes,yes,,8.98877,,,,,,,,,,34.0771,1.43347,,,,,,,0.406630026,0.421036069
SPOT,5.2009.150m_SPOT,time,5/13/09,33.55,-118.4,150,FL,yes,WMGR,yes,yes,,9.4327,,,,,,,,,,34.15143,1.1965,,,,,,,0.279470047,0.290498416
SPOT,6.2009.150m_SPOT,time,6/18/09,33.55,-118.4,150,FL,yes,WMGR,yes,yes,,9.39547,,,,,,,,,,34.01653,1.8124,,,,,,,0.419881089,0.43517713
SPOT,7.2009.150m_SPOT,time,7/9/09,33.55,-118.4,150,FL,yes,WMGR,yes,yes,,9.33547,,,,,,,,,,34.03223,1.82554,,,,,,,0.390488316,0.403772741
SPOT,8.2009.150m_SPOT,time,8/19/09,33.55,-118.4,150,FL,yes,WMGR,yes,yes,,9.55,,,,,,,,,,33.96,1.99,,,,,,,0.302942941,0.318202427
SPOT,9.2009.150m_SPOT,time,9/24/09,33.55,-118.4,150,FL,yes,WMGR,yes,yes,,,,,,,,,,,,33.99,1.89,,,,,,,0.327757414,0.340917629
SPOT,10.2009.150m_SPOT,time,10/22/09,33.55,-118.4,150,FL,yes,WMGR,yes,yes,,,,,,,,,,,,,,,,,,,,,
SPOT,11.2009.150m_SPOT,time,11/11/09,33.55,-118.4,150,FL,yes,WMGR,yes,yes,,,,,,,,,,,,,,,,,,,,,
SPOT,12.2009.150m_SPOT,time,12/23/09,33.55,-118.4,150,FL,yes,WMGR,yes,yes,,,,,,,,,,,,,,,,,,,,,
SPOT,1.2010.150m_SPOT,time,1/28/10,33.55,-118.4,150,FL,yes,WMGR,yes,yes,,10,,,,,,,,,,33.8,,,,,,,,0.459279153,0.472770631
SPOT,2.2010.150m_SPOT,time,2/11/10,33.55,-118.4,150,FL,yes,WMGR,yes,yes,,10.054,,,,,,,,,,33.86,,,,,,,,0.38623715,0.404014774
SPOT,3.2010.150m_SPOT,time,3/24/10,33.55,-118.4,150,FL,yes,WMGR,yes,yes,,9.51,,,,,,,,,,34.04,,,,,,,,0.355298002,0.373744134
SPOT,4.2010.150m_SPOT,time,4/27/10,33.55,-118.4,150,FL,yes,WMGR,yes,yes,,9.2665,,,,,,,,,,34.01067,1.93235,,,,,,,0.407089853,0.418378634
SPOT,5.2010.150m_SPOT,time,5/17/10,33.55,-118.4,150,FL,yes,WMGR,yes,yes,,9.50057,,,,,,,,,,34.11307,1.55142,,,,,,,0.398089102,0.409433159
SPOT,6.2010.150m_SPOT,time,6/29/10,33.55,-118.4,150,FL,yes,WMGR,yes,yes,,,,,,,,,,,,,,,,,,,,,
SPOT,7.2010.150m_SPOT,time,7/21/10,33.55,-118.4,150,FL,yes,WMGR,yes,yes,,9.41,,,,,,,,,,34.15793,1.19213,,,,,,,0.302110813,0.310834107
SPOT,8.2010.150m_SPOT,time,8/11/10,33.55,-118.4,150,FL,yes,WMGR,yes,yes,,9.43933,,,,,,,,,,34.0831,1.444,,,,,,,0.390693583,0.402584582
SPOT,9.2010.150m_SPOT,time,9/15/10,33.55,-118.4,150,FL,yes,WMGR,yes,yes,,,,,,,,,,,,,,,,,,,,,
SPOT,10.2010.150m_SPOT,time,10/21/10,33.55,-118.4,150,FL,yes,WMGR,yes,yes,,9.75063,,,,,,,,,,34.0399,1.34586,,,,,,,0.41147265,0.424996266
SPOT,11.2010.150m_SPOT,time,11/23/10,33.55,-118.4,150,FL,yes,WMGR,yes,yes,,9.69813,,,,,,,,,,33.9516,1.46982,,,,,,,0.323596072,0.33784592
SPOT,12.2010.150m_SPOT,time,12/16/10,33.55,-118.4,150,FL,yes,WMGR,yes,yes,,9.5648,,,,,,,,,,34.01467,1.48633,,,,,,,0.213501277,0.228825693
SPOT,1.2011.150m_SPOT,time,1/11/11,33.55,-118.4,150,FL,yes,WMGR,yes,yes,,9.4704,,,,,,,,,,33.9945,1.78597,,,,,,,0.352227185,0.372936019
SPOT,2.2011.150m_SPOT,time,2/23/11,33.55,-118.4,150,FL,yes,WMGR,yes,yes,,,,,,,,,,,,,,,,,,,,,
SPOT,3.2011.150m_SPOT,time,3/15/11,33.55,-118.4,150,FL,yes,WMGR,yes,yes,,9.1204,,,,,,,,,,34.0999,1.61616,,,,,,,0.409639536,0.418923435
SPOT,4.2011.150m_SPOT,time,4/29/11,33.55,-118.4,150,FL,yes,WMGR,yes,yes,,9.3014,,,,,,,,,,34.1511,1.57904,,,,,,,0.456621247,0.473063023
SPOT,5.2011.150m_SPOT,time,5/24/11,33.55,-118.4,150,FL,yes,WMGR,yes,yes,,9.5921,,,,,,,,,,34.2197,1.24236,,,,,,,0.31292142,0.330533078
SPOT,6.2011.150m_SPOT,time,6/22/11,33.55,-118.4,150,FL,yes,WMGR,yes,yes,,9.4509,,,,,,,,,,34.1694,1.3965,,,,,,,0.306970282,0.319720765
SPOT,7.2011.150m_SPOT,time,7/20/11,33.55,-118.4,150,FL,yes,WMGR,yes,yes,,,,,,,,,,,,,,,,,,,,,
SPOT,8.2011.150m_SPOT,time,8/17/11,33.55,-118.4,150,FL,yes,WMGR,yes,yes,,9.4636,,,,,,,,,,34.0413,1.87316,,,,,,,0.450697855,0.46997691
SPOT,9.2011.150m_SPOT,time,9/28/11,33.55,-118.4,150,FL,yes,WMGR,yes,yes,,,,,,,,,,,,,,,,,,,,,
SPOT,10.2011.150m_SPOT,time,10/25/11,33.55,-118.4,150,FL,yes,WMGR,yes,yes,,9.4877,,,,,,,,,,33.9363,2.14873,,,,,,,0.412404075,0.428670775
SPOT,11.2011.150m_SPOT,time,11/29/11,33.55,-118.4,150,FL,yes,WMGR,yes,yes,,9.6306,,,,,,,,,,33.9586,1.89917,,,,,,,0.462344703,0.477980934
SPOT,12.2011.150m_SPOT,time,12/20/11,33.55,-118.4,150,FL,yes,WMGR,yes,yes,,9.4344,,,,,,,,,,33.9459,2.05984,,,,,,,0.59115667,0.606526744
SPOT,1.2012.150m_SPOT,time,1/26/12,33.55,-118.4,150,FL,yes,WMGR,yes,yes,,9.4987,,,,,,,,,,34.0327,1.94708,,,,,,,0.519688932,0.531536445
SPOT,2.2012.150m_SPOT,time,2/16/12,33.55,-118.4,150,FL,yes,WMGR,yes,yes,,9.7894,,,,,,,,,,34.1313,1.67575,,,,,,,0.452216183,0.466228933
SPOT,3.2012.150m_SPOT,time,3/22/12,33.55,-118.4,150,FL,yes,WMGR,yes,yes,,9.2951,,,,,,,,,,34.1249,1.68303,,,,,,,0.345639993,0.355904534
SPOT,4.2012.150m_SPOT,time,4/14/12,33.55,-118.4,150,FL,yes,WMGR,yes,yes,,,,,,,,,,,,,,,,,,,,,
SPOT,5.2012.150m_SPOT,time,5/3/12,33.55,-118.4,150,FL,yes,WMGR,yes,yes,,,,,,,,,,,,,,,,,,,,,
SPOT,6.2012.150m_SPOT,time,6/20/12,33.55,-118.4,150,FL,yes,WMGR,yes,yes,,9.9301,,,,,,,,,,34.1014,1.60374,,,,,,,0.405309146,0.421519588
SPOT,7.2012.150m_SPOT,time,7/9/12,33.55,-118.4,150,FL,yes,WMGR,yes,yes,,9.5086,,,,,,,,,,33.9846,2.2056,,,,,,,0.458509559,0.47183608
SPOT,8.2012.150m_SPOT,time,8/15/12,33.55,-118.4,150,FL,yes,WMGR,yes,yes,,9.2568,,,,,,,,,,33.845,2.77899,,,,,,,0.408888203,0.425049792
SPOT,9.2012.150m_SPOT,time,9/28/12,33.55,-118.4,150,FL,yes,WMGR,yes,yes,,10.0239,,,,,,,,,,33.8007,2.7851,,,,,,,0.463189359,0.481363279
SPOT,10.2012.150m_SPOT,time,10/17/12,33.55,-118.4,150,FL,yes,WMGR,yes,yes,,10.4278,,,,,,,,,,33.6853,3.09484,,,,,,,0.515299351,0.535895616
SPOT,11.2012.150m_SPOT,time,11/28/12,33.55,-118.4,150,FL,yes,WMGR,yes,yes,,9.9418,,,,,,,,,,33.865,2.45218,,,,,,,0.498222841,0.513296721
SPOT,12.2012.150m_SPOT,time,12/11/12,33.55,-118.4,150,FL,yes,WMGR,yes,yes,,9.9418,,,,,,,,,,33.865,2.45218,,,,,,,0.510695715,0.524433312
SPOT,1.2013.150m_SPOT,time,1/16/13,33.55,-118.4,150,FL,yes,WMGR,yes,yes,,9.3802,,,,,,,,,,34.0273,2.05089,,,,,,,0.437185427,0.449290905
SPOT,2.2013.150m_SPOT,time,2/13/13,33.55,-118.4,150,FL,yes,WMGR,yes,yes,,9.5196,,,,,,,,,,34.0677,1.93727,,,,,,,0.498153718,0.52465901
SPOT,3.2013.150m_SPOT,time,3/13/13,33.55,-118.4,150,FL,yes,WMGR,yes,yes,,9.5791,,,,,,,,,,34.1147,1.71653,,,,,,,0.404743996,0.416415128
SPOT,4.2013.150m_SPOT,time,4/24/13,33.55,-118.4,150,FL,yes,WMGR,yes,yes,,9.3957,,,,,,,,,,34.1153,1.64294,,,,,,,0.261474465,0.310029495
SPOT,5.2013.150m_SPOT,time,5/22/13,33.55,-118.4,150,FL,yes,WMGR,yes,yes,,9.0313,,,,,,,,,,34.0237,2.21807,,,,,,,0.457151384,0.466294411
SPOT,6.2013.150m_SPOT,time,6/19/13,33.55,-118.4,150,FL,yes,WMGR,yes,yes,,8.9253,,,,,,,,,,34.034,2.16143,,,,,,,0.471984326,0.483626578
SPOT,7.2013.150m_SPOT,time,7/18/13,33.55,-118.4,150,FL,yes,WMGR,yes,yes,,9.5056,,,,,,,,,,34.0978,1.77766,,,,,,,0.417917739,0.426938545
SPOT,8.2013.150m_SPOT,time,8/14/13,33.55,-118.4,150,FL,yes,WMGR,yes,yes,,9.5099,,,,,,,,,,34.0125,2.03167,,,,,,,0.451703667,0.461990233
SPOT,9.2013.150m_SPOT,time,9/18/13,33.55,-118.4,150,FL,yes,WMGR,yes,yes,,10.0943,,,,,,,,,,34.0559,1.59144,,,,,,,0.416894586,0.431623581
SPOT,10.2013.150m_SPOT,time,10/15/13,33.55,-118.4,150,FL,yes,WMGR,yes,yes,,9.5209,,,,,,,,,,33.8738,2.62154,,,,,,,0.535973884,0.549638501
SPOT,11.2013.150m_SPOT,time,11/13/13,33.55,-118.4,150,FL,yes,WMGR,yes,yes,,9.4716,,,,,,,,,,33.7329,3.1142,,,,,,,0.553852194,0.564867613
SPOT,12.2013.150m_SPOT,time,12/23/13,33.55,-118.4,150,FL,yes,WMGR,yes,yes,,,,,,,,,,,,,,,,,,,,0.517625812,0.5291297
SPOT,2.2009.500m_SPOT,time,2/18/09,33.55,-118.4,500,FL,yes,WMGR,yes,yes,,6.24345,,,,,,,,,,34.316,0.1129,,,,,,,0.413531865,0.430822282
SPOT,3.2009.500m_SPOT,time,3/11/09,33.55,-118.4,500,FL,yes,WMGR,yes,yes,,6.3894,,,,,,,,,,34.2922,0.17723,,,,,,,0.368514126,0.384623836
SPOT,4.2009.500m_SPOT,time,4/23/09,33.55,-118.4,500,FL,yes,WMGR,yes,yes,,6.25795,,,,,,,,,,34.30295,0.15785,,,,,,,0.397034269,0.413607099
SPOT,5.2009.500m_SPOT,time,5/13/09,33.55,-118.4,500,FL,yes,WMGR,yes,yes,,6.4928,,,,,,,,,,34.28535,0.20384,,,,,,,0.421569598,0.439164216
SPOT,6.2009.500m_SPOT,time,6/18/09,33.55,-118.4,500,FL,yes,WMGR,yes,yes,,6.77755,,,,,,,,,,34.30785,0.2018,,,,,,,0.474043824,0.488296495
SPOT,7.2009.500m_SPOT,time,7/9/09,33.55,-118.4,500,FL,yes,WMGR,yes,yes,,6.84665,,,,,,,,,,34.30215,0.2238,,,,,,,0.360472227,0.374187806
SPOT,8.2009.500m_SPOT,time,8/19/09,33.55,-118.4,500,FL,yes,WMGR,yes,yes,,6.97,,,,,,,,,,34.29,0.27,,,,,,,0.28117377,0.3001646
SPOT,9.2009.500m_SPOT,time,9/24/09,33.55,-118.4,500,FL,yes,WMGR,yes,yes,,6.9,,,,,,,,,,34.29,0.26,,,,,,,0.242405738,0.256294932
SPOT,10.2009.500m_SPOT,time,10/22/09,33.55,-118.4,500,FL,yes,WMGR,yes,yes,,,,,,,,,,,,,,,,,,,,,
SPOT,11.2009.500m_SPOT,time,11/11/09,33.55,-118.4,500,FL,yes,WMGR,yes,yes,,,,,,,,,,,,,,,,,,,,,
SPOT,12.2009.500m_SPOT,time,12/23/09,33.55,-118.4,500,FL,yes,WMGR,yes,yes,,,,,,,,,,,,,,,,,,,,,
SPOT,1.2010.500m_SPOT,time,1/28/10,33.55,-118.4,500,FL,yes,WMGR,yes,yes,,6.73,,,,,,,,,,34.3,,,,,,,,0.48659335,0.504665376
SPOT,2.2010.500m_SPOT,time,2/11/10,33.55,-118.4,500,FL,yes,WMGR,yes,yes,,6.589,,,,,,,,,,34.265,,,,,,,,0.430180275,0.446318148
SPOT,3.2010.500m_SPOT,time,3/24/10,33.55,-118.4,500,FL,yes,WMGR,yes,yes,,6.47,,,,,,,,,,34.27,,,,,,,,,
SPOT,4.2010.500m_SPOT,time,4/27/10,33.55,-118.4,500,FL,yes,WMGR,yes,yes,,6.36575,,,,,,,,,,34.28095,0.2241,,,,,,,,
SPOT,5.2010.500m_SPOT,time,5/17/10,33.55,-118.4,500,FL,yes,WMGR,yes,yes,,6.3886,,,,,,,,,,34.27805,0.22762,,,,,,,0.339072852,0.359325918
SPOT,6.2010.500m_SPOT,time,6/29/10,33.55,-118.4,500,FL,yes,WMGR,yes,yes,,,,,,,,,,,,,,,,,,,,,
SPOT,7.2010.500m_SPOT,time,7/21/10,33.55,-118.4,500,FL,yes,WMGR,yes,yes,,6.33605,,,,,,,,,,34.2801,0.21469,,,,,,,0.395207744,0.411527404
SPOT,8.2010.500m_SPOT,time,8/11/10,33.55,-118.4,500,FL,yes,WMGR,yes,yes,,6.39755,,,,,,,,,,34.278,0.19984,,,,,,,0.401762468,0.417924808
SPOT,9.2010.500m_SPOT,time,9/15/10,33.55,-118.4,500,FL,yes,WMGR,yes,yes,,,,,,,,,,,,,,,,,,,,,
SPOT,10.2010.500m_SPOT,time,10/21/10,33.55,-118.4,500,FL,yes,WMGR,yes,yes,,6.4334,,,,,,,,,,34.28245,0.15758,,,,,,,0.353260193,0.369313898
SPOT,11.2010.500m_SPOT,time,11/23/10,33.55,-118.4,500,FL,yes,WMGR,yes,yes,,6.4502,,,,,,,,,,34.2851,0.15204,,,,,,,0.357868458,0.374105684
SPOT,12.2010.500m_SPOT,time,12/16/10,33.55,-118.4,500,FL,yes,WMGR,yes,yes,,6.55165,,,,,,,,,,34.2778,0.18656,,,,,,,0.365113081,0.381032216
SPOT,1.2011.500m_SPOT,time,1/11/11,33.55,-118.4,500,FL,yes,WMGR,yes,yes,,6.176,,,,,,,,,,34.3077,0.2853,,,,,,,0.356685455,0.375647766
SPOT,2.2011.500m_SPOT,time,2/23/11,33.55,-118.4,500,FL,yes,WMGR,yes,yes,,,,,,,,,,,,,,,,,,,,,
SPOT,3.2011.500m_SPOT,time,3/15/11,33.55,-118.4,500,FL,yes,WMGR,yes,yes,,6.4181,,,,,,,,,,34.2879,0.34895,,,,,,,0.573499197,0.593104623
SPOT,4.2011.500m_SPOT,time,4/29/11,33.55,-118.4,500,FL,yes,WMGR,yes,yes,,6.4081,,,,,,,,,,34.3054,0.32418,,,,,,,0.492660653,0.509540276
SPOT,5.2011.500m_SPOT,time,5/24/11,33.55,-118.4,500,FL,yes,WMGR,yes,yes,,6.6749,,,,,,,,,,34.2848,0.35481,,,,,,,0.416645896,0.433574505
SPOT,6.2011.500m_SPOT,time,6/22/11,33.55,-118.4,500,FL,yes,WMGR,yes,yes,,7.3227,,,,,,,,,,34.3065,0.3812,,,,,,,0.477958147,0.492975314
SPOT,7.2011.500m_SPOT,time,7/20/11,33.55,-118.4,500,FL,yes,WMGR,yes,yes,,,,,,,,,,,,,,,,,,,,,
SPOT,8.2011.500m_SPOT,time,8/17/11,33.55,-118.4,500,FL,yes,WMGR,yes,yes,,6.8599,,,,,,,,,,34.3059,0.39082,,,,,,,0.418271139,0.433017878
SPOT,9.2011.500m_SPOT,time,9/28/11,33.55,-118.4,500,FL,yes,WMGR,yes,yes,,,,,,,,,,,,,,,,,,,,,
SPOT,10.2011.500m_SPOT,time,10/25/11,33.55,-118.4,500,FL,yes,WMGR,yes,yes,,6.7343,,,,,,,,,,34.3074,0.15748,,,,,,,0.428133631,0.446666485
SPOT,11.2011.500m_SPOT,time,11/29/11,33.55,-118.4,500,FL,yes,WMGR,yes,yes,,6.4297,,,,,,,,,,34.3155,0.10708,,,,,,,0.461931794,0.477914099
SPOT,12.2011.500m_SPOT,time,12/20/11,33.55,-118.4,500,FL,yes,WMGR,yes,yes,,6.4968,,,,,,,,,,34.31,0.11991,,,,,,,0.562522801,0.581841173
SPOT,1.2012.500m_SPOT,time,1/26/12,33.55,-118.4,500,FL,yes,WMGR,yes,yes,,6.5465,,,,,,,,,,34.3202,0.18568,,,,,,,0.394895119,0.408477172
SPOT,2.2012.500m_SPOT,time,2/16/12,33.55,-118.4,500,FL,yes,WMGR,yes,yes,,6.417,,,,,,,,,,34.3223,0.1743,,,,,,,0.51910887,0.537303442
SPOT,3.2012.500m_SPOT,time,3/22/12,33.55,-118.4,500,FL,yes,WMGR,yes,yes,,6.4348,,,,,,,,,,34.3106,0.22554,,,,,,,0.402370214,0.41860082
SPOT,4.2012.500m_SPOT,time,4/14/12,33.55,-118.4,500,FL,yes,WMGR,yes,yes,,,,,,,,,,,,,,,,,,,,,
SPOT,5.2012.500m_SPOT,time,5/3/12,33.55,-118.4,500,FL,yes,WMGR,yes,yes,,,,,,,,,,,,,,,,,,,,,
SPOT,6.2012.500m_SPOT,time,6/20/12,33.55,-118.4,500,FL,yes,WMGR,yes,yes,,6.8276,,,,,,,,,,34.3115,0.35113,,,,,,,0.368933472,0.383816653
SPOT,7.2012.500m_SPOT,time,7/9/12,33.55,-118.4,500,FL,yes,WMGR,yes,yes,,6.7331,,,,,,,,,,34.2976,0.38705,,,,,,,0.505120581,0.522447129
SPOT,8.2012.500m_SPOT,time,8/15/12,33.55,-118.4,500,FL,yes,WMGR,yes,yes,,7.0382,,,,,,,,,,34.3092,0.39427,,,,,,,0.521612077,0.53907767
SPOT,9.2012.500m_SPOT,time,9/28/12,33.55,-118.4,500,FL,yes,WMGR,yes,yes,,6.8945,,,,,,,,,,34.3022,0.35083,,,,,,,0.528026141,0.541255694
SPOT,10.2012.500m_SPOT,time,10/17/12,33.55,-118.4,500,FL,yes,WMGR,yes,yes,,6.4082,,,,,,,,,,34.3166,0.25064,,,,,,,0.551663345,0.563882929
SPOT,11.2012.500m_SPOT,time,11/28/12,33.55,-118.4,500,FL,yes,WMGR,yes,yes,,6.6545,,,,,,,,,,34.308,0.27752,,,,,,,0.450425856,0.467170695
SPOT,12.2012.500m_SPOT,time,12/11/12,33.55,-118.4,500,FL,yes,WMGR,yes,yes,,6.6545,,,,,,,,,,34.308,0.27752,,,,,,,0.496524543,0.510156478
SPOT,1.2013.500m_SPOT,time,1/16/13,33.55,-118.4,500,FL,yes,WMGR,yes,yes,,6.4062,,,,,,,,,,34.3136,0.28063,,,,,,,0.508694606,0.524431859
SPOT,2.2013.500m_SPOT,time,2/13/13,33.55,-118.4,500,FL,yes,WMGR,yes,yes,,6.4665,,,,,,,,,,34.3019,0.32265,,,,,,,0.559362512,0.575854296
SPOT,3.2013.500m_SPOT,time,3/13/13,33.55,-118.4,500,FL,yes,WMGR,yes,yes,,6.4044,,,,,,,,,,34.306,0.29108,,,,,,,0.481449538,0.496113247
SPOT,4.2013.500m_SPOT,time,4/24/13,33.55,-118.4,500,FL,yes,WMGR,yes,yes,,6.4429,,,,,,,,,,34.2975,0.31543,,,,,,,0.520556217,0.541729664
SPOT,5.2013.500m_SPOT,time,5/22/13,33.55,-118.4,500,FL,yes,WMGR,yes,yes,,6.5912,,,,,,,,,,34.2882,0.38856,,,,,,,0.530969404,0.540594437
SPOT,6.2013.500m_SPOT,time,6/19/13,33.55,-118.4,500,FL,yes,WMGR,yes,yes,,6.6741,,,,,,,,,,34.2897,0.38168,,,,,,,0.453660928,0.466581461
SPOT,7.2013.500m_SPOT,time,7/18/13,33.55,-118.4,500,FL,yes,WMGR,yes,yes,,6.9318,,,,,,,,,,34.2807,0.43438,,,,,,,0.481099938,0.494925844
SPOT,8.2013.500m_SPOT,time,8/14/13,33.55,-118.4,500,FL,yes,WMGR,yes,yes,,6.685,,,,,,,,,,34.2884,0.36267,,,,,,,0.511095193,0.524730345
SPOT,9.2013.500m_SPOT,time,9/18/13,33.55,-118.4,500,FL,yes,WMGR,yes,yes,,6.8624,,,,,,,,,,34.2845,0.38641,,,,,,,0.488304865,0.501542737
SPOT,10.2013.500m_SPOT,time,10/15/13,33.55,-118.4,500,FL,yes,WMGR,yes,yes,,6.5834,,,,,,,,,,34.2961,0.31709,,,,,,,0.545012091,0.561608792
SPOT,11.2013.500m_SPOT,time,11/13/13,33.55,-118.4,500,FL,yes,WMGR,yes,yes,,6.5952,,,,,,,,,,34.2934,0.32902,,,,,,,0.54401663,0.559463289
SPOT,12.2013.500m_SPOT,time,12/23/13,33.55,-118.4,500,FL,yes,WMGR,yes,yes,,6.4297,,,,,,,,,,,,,,,,,,,
SPOT,2.2009.890m_SPOT,time,2/18/09,33.55,-118.4,890,FL,yes,WMGR,yes,yes,,5.1043,,,,,,,,,,34.39293,0.02021,,,,,,,0.317950653,0.334078218
SPOT,3.2009.890m_SPOT,time,3/11/09,33.55,-118.4,890,FL,yes,WMGR,yes,yes,,5.12327,,,,,,,,,,34.39247,0.01409,,,,,,,0.213604274,0.244467494
SPOT,4.2009.890m_SPOT,time,4/23/09,33.55,-118.4,890,FL,yes,WMGR,yes,yes,,5.1421,,,,,,,,,,34.3906,-0.00565,,,,,,,0.230786666,0.24565862
SPOT,5.2009.890m_SPOT,time,5/13/09,33.55,-118.4,890,FL,yes,WMGR,yes,yes,,5.14603,,,,,,,,,,34.3901,-0.0196,,,,,,,0.228555002,0.259345915
SPOT,6.2009.890m_SPOT,time,6/18/09,33.55,-118.4,890,FL,yes,WMGR,yes,yes,,5.15967,,,,,,,,,,34.38857,-0.03043,,,,,,,0.279418465,0.294115528
SPOT,7.2009.890m_SPOT,time,7/9/09,33.55,-118.4,890,FL,yes,WMGR,yes,yes,,5.16987,,,,,,,,,,34.38747,-0.03372,,,,,,,0.227133794,0.243157682
SPOT,8.2009.890m_SPOT,time,8/19/09,33.55,-118.4,890,FL,yes,WMGR,yes,yes,,5.19,,,,,,,,,,34.39,-0.04,,,,,,,0.208937809,0.222107654
SPOT,9.2009.890m_SPOT,time,9/24/09,33.55,-118.4,890,FL,yes,WMGR,yes,yes,,5.19,,,,,,,,,,34.39,-0.06,,,,,,,0.228300496,0.243131763
SPOT,10.2009.890m_SPOT,time,10/22/09,33.55,-118.4,890,FL,yes,WMGR,yes,yes,,,,,,,,,,,,,,,,,,,,,
SPOT,11.2009.890m_SPOT,time,11/11/09,33.55,-118.4,890,FL,yes,WMGR,yes,yes,,,,,,,,,,,,,,,,,,,,,
SPOT,12.2009.890m_SPOT,time,12/23/09,33.55,-118.4,890,FL,yes,WMGR,yes,yes,,,,,,,,,,,,,,,,,,,,,
SPOT,1.2010.890m_SPOT,time,1/28/10,33.55,-118.4,890,FL,yes,WMGR,yes,yes,,5.2,,,,,,,,,,34.4,,,,,,,,0.207318286,0.223481917
SPOT,2.2010.890m_SPOT,time,2/11/10,33.55,-118.4,890,FL,yes,WMGR,yes,yes,,5.169,,,,,,,,,,34.39,,,,,,,,0.278142775,0.293591371
SPOT,3.2010.890m_SPOT,time,3/24/10,33.55,-118.4,890,FL,yes,WMGR,yes,yes,,5.19,,,,,,,,,,34.39,,,,,,,,0.259357901,0.27392202
SPOT,4.2010.890m_SPOT,time,4/27/10,33.55,-118.4,890,FL,yes,WMGR,yes,yes,,5.14457,,,,,,,,,,34.39297,0.00086,,,,,,,0.255140488,0.268692575
SPOT,5.2010.890m_SPOT,time,5/17/10,33.55,-118.4,890,FL,yes,WMGR,yes,yes,,5.1796,,,,,,,,,,34.3898,0.0423,,,,,,,0.253592602,0.271222567
SPOT,6.2010.890m_SPOT,time,6/29/10,33.55,-118.4,890,FL,yes,WMGR,yes,yes,,,,,,,,,,,,,,,,,,,,,
SPOT,7.2010.890m_SPOT,time,7/21/10,33.55,-118.4,890,FL,yes,WMGR,yes,yes,,5.17167,,,,,,,,,,34.38937,-0.01913,,,,,,,0.334901679,0.38296274
SPOT,8.2010.890m_SPOT,time,8/11/10,33.55,-118.4,890,FL,yes,WMGR,yes,yes,,5.1793,,,,,,,,,,34.3881,-0.05165,,,,,,,0.2682832,0.286178002
SPOT,9.2010.890m_SPOT,time,9/15/10,33.55,-118.4,890,FL,yes,WMGR,yes,yes,,,,,,,,,,,,,,,,,,,,,
SPOT,10.2010.890m_SPOT,time,10/21/10,33.55,-118.4,890,FL,yes,WMGR,yes,yes,,5.1277,,,,,,,,,,34.38767,0.01246,,,,,,,0.31255955,0.329101985
